Matter Case ID #,State,County of Residence,FIPS
25-0012011,CA,Los Angeles,6037
25-0012012,CA,San Bernardino,6071
25-0012013,CA,Los Angeles,6037
25-0012014,CA,Solano,6095
25-0012015,CA,Alameda,6001
25-0012016,CA,Los Angeles,6037
25-0012017,CA,Tulare,6107
25-0012018,CA,Los Angeles,6037
25-0012019,CA,San Joaquin,6077
25-0012020,CA,Riverside,6065
25-0012021,CA,Los Angeles,6037
25-0012022,CA,San Bernardino,6071
25-0012023,CA,San Diego,6073
25-0012024,CA,Riverside,6065
25-0012025,CA,Los Angeles,6037
25-0012026,CA,Riverside,6065
25-0012027,CA,Ventura,6111
25-0012028,CA,Los Angeles,6037
25-0012029,CA,Riverside,6065
25-0012030,CA,Orange,6059
25-0012031,CA,Orange,6059
25-0012032,CA,Monterey,6053
25-0012033,CA,Orange,6059
25-0012034,CA,Los Angeles,6037
25-0012035,CA,Tulare,6107
25-0012036,CA,Monterey,6053
25-0012037,CA,San Bernardino,6071
25-0012038,CA,Riverside,6065
25-0012039,CA,San Diego,6073
25-0012040,CA,San Joaquin,6077
25-0012041,CA,Los Angeles,6037
25-0012042,CA,San Bernardino,6071
25-0012043,CA,San Diego,6073
25-0012044,CA,Los Angeles,6037
25-0012045,CA,Los Angeles,6037
25-0012046,CA,San Diego,6073
25-0012047,CA,Los Angeles,6037
25-0012048,CA,Los Angeles,6037
25-0012049,CA,Orange,6059
25-0012050,CA,San Bernardino,6071
25-0012051,CA,Orange,6059
25-0012052,CA,Los Angeles,6037
25-0012053,CA,Los Angeles,6037
25-0012054,CA,San Bernardino,6071
25-0012055,CA,Los Angeles,6037
25-0012056,CA,Los Angeles,6037
25-0012057,CA,San Bernardino,6071
25-0012058,CA,Placer,6061
25-0012059,CA,Los Angeles,6037
25-0012060,CA,Los Angeles,6037
25-0012061,CA,Sacramento,6067
25-0012062,CA,San Bernardino,6071
25-0012063,CA,Siskiyou,6093
25-0012064,CA,Orange,6059
25-0012065,CA,Orange,6059
25-0012066,CA,Contra Costa,6013
25-0012067,CA,San Bernardino,6071
25-0012068,CA,Los Angeles,6037
25-0012069,CA,San Luis Obispo,6079
25-0012070,CA,Los Angeles,6037
25-0012071,CA,Sacramento,6067
25-0012072,CA,Marin,6041
25-0012073,CA,Los Angeles,6037
25-0012074,CA,Los Angeles,6037
25-0012075,CA,Los Angeles,6037
25-0012076,CA,Santa Clara,6085
25-0012077,CA,San Joaquin,6077
25-0012078,CA,Orange,6059
25-0012079,CA,Los Angeles,6037
25-0012080,CA,Los Angeles,6037
25-0012081,CA,Los Angeles,6037
25-0012082,CA,Los Angeles,6037
25-0012083,CA,Sacramento,6067
25-0012084,CA,Los Angeles,6037
25-0012085,CA,Los Angeles,6037
25-0012086,CA,San Benito,6069
25-0012087,CA,Los Angeles,6037
25-0012088,CA,Los Angeles,6037
25-0012089,CA,San Joaquin,6077
25-0012090,CA,Los Angeles,6037
25-0012091,CA,San Luis Obispo,6079
25-0012092,CA,San Bernardino,6071
25-0012093,CA,San Francisco,6075
25-0012094,CA,Los Angeles,6037
25-0012095,CA,Los Angeles,6037
25-0012096,CA,Los Angeles,6037
25-0012097,CA,Los Angeles,6037
25-0012098,CA,Los Angeles,6037
25-0012099,CA,Kern,6029
25-0012100,CA,Riverside,6065
25-0012101,CA,Los Angeles,6037
25-0012102,CA,Riverside,6065
25-0012103,CA,Alameda,6001
25-0012104,CA,Los Angeles,6037
25-0012105,CA,Los Angeles,6037
25-0012106,CA,Los Angeles,6037
25-0012107,CA,Solano,6095
25-0012108,CA,Kern,6029
25-0012109,CA,Alameda,6001
25-0012110,CA,Los Angeles,6037
25-0012111,CA,Los Angeles,6037
25-0012112,CA,Fresno,6019
25-0012113,CA,Alameda,6001
25-0012114,CA,Ventura,6111
25-0012115,CA,Imperial,6025
25-0012116,CA,Kings,6031
25-0012117,CA,Tulare,6107
25-0012118,CA,Stanislaus,6099
25-0012119,CA,Santa Clara,6085
25-0012120,CA,San Bernardino,6071
25-0012121,CA,Fresno,6019
25-0012122,CA,Kern,6029
25-0012123,CA,Solano,6095
25-0012124,CA,San Joaquin,6077
25-0012125,CA,San Diego,6073
25-0012126,CA,Sacramento,6067
25-0012127,CA,Riverside,6065
25-0012128,CA,Los Angeles,6037
25-0012129,CA,Orange,6059
25-0012130,CA,Orange,6059
25-0012131,CA,Los Angeles,6037
25-0012132,CA,Los Angeles,6037
25-0012133,CA,San Luis Obispo,6079
25-0012134,CA,San Bernardino,6071
25-0012135,CA,Los Angeles,6037
25-0012136,CA,Imperial,6025
25-0012137,CA,Los Angeles,6037
25-0012138,CA,Sonoma,6097
25-0012139,CA,Riverside,6065
25-0012140,CA,Los Angeles,6037
25-0012141,CA,Los Angeles,6037
25-0012142,CA,Los Angeles,6037
25-0012143,CA,Los Angeles,6037
25-0012144,CA,Los Angeles,6037
25-0012145,CA,Contra Costa,6013
25-0012146,CA,Tulare,6107
25-0012147,CA,Los Angeles,6037
25-0012148,CA,San Bernardino,6071
25-0012149,CA,Santa Barbara,6083
25-0012150,CA,Los Angeles,6037
25-0012151,CA,Los Angeles,6037
25-0012152,CA,Orange,6059
25-0012153,CA,Los Angeles,6037
25-0012154,CA,Los Angeles,6037
25-0012155,CA,Los Angeles,6037
25-0012156,CA,Los Angeles,6037
25-0012157,CA,Shasta,6089
25-0012158,CA,San Bernardino,6071
25-0012159,CA,Orange,6059
25-0012160,CA,Los Angeles,6037
25-0012161,CA,Los Angeles,6037
25-0012162,CA,San Bernardino,6071
25-0012163,CA,Kern,6029
25-0012164,CA,San Joaquin,6077
25-0012165,CA,Los Angeles,6037
25-0012166,CA,Riverside,6065
25-0012167,CA,San Bernardino,6071
25-0012168,CA,Los Angeles,6037
25-0012169,CA,Kern,6029
25-0012170,CA,San Mateo,6081
25-0012171,CA,Orange,6059
25-0012172,CA,Butte,6007
25-0012173,CA,San Bernardino,6071
25-0012174,CA,Los Angeles,6037
25-0012175,CA,Yolo,6113
25-0012176,CA,San Bernardino,6071
25-0012177,CA,Los Angeles,6037
25-0012178,CA,Los Angeles,6037
25-0012179,CA,San Bernardino,6071
25-0012180,CA,Orange,6059
25-0012181,CA,Sonoma,6097
25-0012182,CA,Orange,6059
25-0012183,CA,Los Angeles,6037
25-0012184,CA,Los Angeles,6037
25-0012185,CA,Los Angeles,6037
25-0012186,CA,Santa Clara,6085
25-0012187,CA,Orange,6059
25-0012188,CA,Los Angeles,6037
25-0012189,CA,Los Angeles,6037
25-0012190,CA,Riverside,6065
25-0012191,CA,Humboldt,6023
25-0012192,CA,Yolo,6113
25-0012193,CA,Los Angeles,6037
25-0012194,CA,Sacramento,6067
25-0012195,CA,Orange,6059
25-0012196,CA,Orange,6059
25-0012197,CA,Merced,6047
25-0012198,CA,Kern,6029
25-0012199,CA,Los Angeles,6037
25-0012200,CA,San Diego,6073
25-0012201,CA,San Francisco,6075
25-0012202,CA,Fresno,6019
25-0012203,CA,San Bernardino,6071
25-0012204,CA,Riverside,6065
25-0012205,CA,Riverside,6065
25-0012206,CA,Los Angeles,6037
25-0012207,CA,Orange,6059
25-0012208,CA,Los Angeles,6037
25-0012209,CA,Santa Clara,6085
25-0012210,CA,Los Angeles,6037
25-0012211,CA,Kings,6031
25-0012212,CA,Los Angeles,6037
25-0012213,CA,Sacramento,6067
25-0012214,CA,Kern,6029
25-0012215,CA,Contra Costa,6013
25-0012216,CA,Los Angeles,6037
25-0012217,CA,San Bernardino,6071
25-0012218,CA,Los Angeles,6037
25-0012219,CA,San Bernardino,6071
25-0012220,CA,Kern,6029
25-0012221,CA,Kings,6031
25-0012222,CA,San Diego,6073
25-0012223,CA,Los Angeles,6037
25-0012224,CA,Solano,6095
25-0012225,CA,San Bernardino,6071
25-0012226,CA,San Diego,6073
25-0012227,CA,Orange,6059
25-0012228,CA,Los Angeles,6037
25-0012229,CA,Contra Costa,6013
25-0012230,CA,Madera,6039
25-0012231,CA,Placer,6061
25-0012232,CA,Butte,6007
25-0012233,CA,Los Angeles,6037
25-0012234,CA,Los Angeles,6037
25-0012235,CA,San Bernardino,6071
25-0012236,CA,Los Angeles,6037
25-0012237,CA,Los Angeles,6037
25-0012238,CA,Los Angeles,6037
25-0012239,CA,San Bernardino,6071
25-0012240,CA,Los Angeles,6037
25-0012241,CA,Tulare,6107
25-0012242,CA,Tulare,6107
25-0012243,CA,Los Angeles,6037
25-0012244,CA,Los Angeles,6037
25-0012245,CA,Riverside,6065
25-0012246,CA,Los Angeles,6037
25-0012247,CA,Fresno,6019
25-0012248,CA,Riverside,6065
25-0012249,CA,San Bernardino,6071
25-0012250,CA,Orange,6059
25-0012251,CA,Los Angeles,6037
25-0012252,CA,Los Angeles,6037
25-0012253,CA,San Bernardino,6071
25-0012254,CA,San Bernardino,6071
25-0012255,CA,Los Angeles,6037
25-0012256,CA,San Diego,6073
25-0012257,CA,San Luis Obispo,6079
25-0012258,CA,Fresno,6019
25-0012259,CA,Los Angeles,6037
25-0012260,CA,Santa Clara,6085
25-0012261,CA,Kern,6029
25-0012262,CA,Contra Costa,6013
25-0012263,CA,Los Angeles,6037
25-0012264,CA,Orange,6059
25-0012265,CA,Fresno,6019
25-0012266,CA,Tulare,6107
25-0012267,CA,Riverside,6065
25-0012268,CA,Los Angeles,6037
25-0012269,CA,San Bernardino,6071
25-0012270,CA,Los Angeles,6037
25-0012271,CA,Los Angeles,6037
25-0012272,CA,San Bernardino,6071
25-0012273,CA,San Bernardino,6071
25-0012274,CA,San Francisco,6075
25-0012275,CA,San Bernardino,6071
25-0012276,CA,Los Angeles,6037
25-0012277,CA,Butte,6007
25-0012278,CA,Orange,6059
25-0012279,CA,San Diego,6073
25-0012280,CA,Los Angeles,6037
25-0012281,CA,Los Angeles,6037
25-0012282,CA,Los Angeles,6037
25-0012283,CA,Los Angeles,6037
25-0012284,CA,Los Angeles,6037
25-0012285,CA,San Diego,6073
25-0012286,CA,Los Angeles,6037
25-0012287,CA,Los Angeles,6037
25-0012288,CA,Riverside,6065
25-0012289,CA,Tulare,6107
25-0012290,CA,Los Angeles,6037
25-0012291,CA,San Francisco,6075
25-0012292,CA,Los Angeles,6037
25-0012293,CA,Los Angeles,6037
25-0012294,CA,Los Angeles,6037
25-0012295,CA,Kern,6029
25-0012296,CA,Sacramento,6067
25-0012297,CA,Los Angeles,6037
25-0012298,CA,Los Angeles,6037
25-0012299,CA,Orange,6059
25-0012300,CA,Los Angeles,6037
25-0012301,CA,Orange,6059
25-0012302,CA,Orange,6059
25-0012303,CA,Los Angeles,6037
25-0012304,CA,Los Angeles,6037
25-0012305,CA,Napa,6055
25-0012306,CA,Los Angeles,6037
25-0012307,CA,Glenn,6021
25-0012308,CA,Orange,6059
25-0012309,CA,San Bernardino,6071
25-0012310,CA,Santa Clara,6085
25-0012311,CA,Santa Clara,6085
25-0012312,CA,San Bernardino,6071
25-0012313,CA,Tulare,6107
25-0012314,CA,Los Angeles,6037
25-0012315,CA,Kern,6029
25-0012316,CA,Los Angeles,6037
25-0012317,CA,Kern,6029
25-0012318,CA,Orange,6059
25-0012319,CA,Orange,6059
25-0012320,CA,Riverside,6065
25-0012321,CA,San Bernardino,6071
25-0012322,CA,Los Angeles,6037
25-0012323,CA,Orange,6059
25-0012324,CA,Los Angeles,6037
25-0012325,CA,Los Angeles,6037
25-0012326,CA,San Joaquin,6077
25-0012327,CA,Riverside,6065
25-0012328,CA,Orange,6059
25-0012329,CA,Los Angeles,6037
25-0012330,CA,Sacramento,6067
25-0012331,CA,Ventura,6111
25-0012332,CA,Orange,6059
25-0012333,CA,Orange,6059
25-0012334,CA,Los Angeles,6037
25-0012335,CA,Orange,6059
25-0012336,CA,Orange,6059
25-0012337,CA,San Bernardino,6071
25-0012338,CA,San Bernardino,6071
25-0012339,CA,Fresno,6019
25-0012340,CA,Orange,6059
25-0012341,CA,Kern,6029
25-0012342,CA,Orange,6059
25-0012343,CA,Los Angeles,6037
25-0012344,CA,Riverside,6065
25-0012345,CA,Los Angeles,6037
25-0012346,CA,Imperial,6025
25-0012347,CA,Tulare,6107
25-0012348,CA,Los Angeles,6037
25-0012349,CA,Los Angeles,6037
25-0012350,CA,Riverside,6065
25-0012351,CA,Orange,6059
25-0012352,CA,Los Angeles,6037
25-0012353,CA,Orange,6059
25-0012354,CA,Los Angeles,6037
25-0012355,CA,San Diego,6073
25-0012356,CA,Sacramento,6067
25-0012357,CA,Imperial,6025
25-0012358,CA,Los Angeles,6037
25-0012359,CA,Yolo,6113
25-0012360,CA,Los Angeles,6037
25-0012361,CA,Orange,6059
25-0012362,CA,Shasta,6089
25-0012363,CA,Alameda,6001
25-0012364,CA,Santa Clara,6085
25-0012365,CA,Los Angeles,6037
25-0012366,CA,Los Angeles,6037
25-0012367,CA,Los Angeles,6037
25-0012368,CA,Merced,6047
25-0012369,CA,Ventura,6111
25-0012370,CA,Los Angeles,6037
25-0012371,CA,Santa Barbara,6083
25-0012372,CA,Los Angeles,6037
25-0012373,CA,San Diego,6073
25-0012374,CA,Santa Clara,6085
25-0012375,CA,Alameda,6001
25-0012376,CA,Los Angeles,6037
25-0012377,CA,Fresno,6019
25-0012378,CA,Los Angeles,6037
25-0012379,CA,Stanislaus,6099
25-0012380,CA,Los Angeles,6037
25-0012381,CA,Los Angeles,6037
25-0012382,CA,Los Angeles,6037
25-0012383,CA,Riverside,6065
25-0012384,CA,Los Angeles,6037
25-0012385,CA,Los Angeles,6037
25-0012386,CA,Los Angeles,6037
25-0012387,CA,San Bernardino,6071
25-0012388,CA,Los Angeles,6037
25-0012389,CA,Los Angeles,6037
25-0012390,CA,Santa Clara,6085
25-0012391,CA,Orange,6059
25-0012392,CA,Orange,6059
25-0012393,CA,Los Angeles,6037
25-0012394,CA,Fresno,6019
25-0012395,CA,Sacramento,6067
25-0012396,CA,Los Angeles,6037
25-0012397,CA,San Diego,6073
25-0012398,CA,Los Angeles,6037
25-0012399,CA,Los Angeles,6037
25-0012400,CA,Kings,6031
25-0012401,CA,Sonoma,6097
25-0012402,CA,Orange,6059
25-0012403,CA,Sonoma,6097
25-0012404,CA,Riverside,6065
25-0012405,CA,Alameda,6001
25-0012406,CA,Los Angeles,6037
25-0012407,CA,Santa Clara,6085
25-0012408,CA,San Bernardino,6071
25-0012409,CA,Tulare,6107
25-0012410,CA,Butte,6007
25-0012411,CA,Orange,6059
25-0012412,CA,Santa Clara,6085
25-0012413,CA,Tulare,6107
25-0012414,CA,Los Angeles,6037
25-0012415,CA,San Diego,6073
25-0012416,CA,San Bernardino,6071
25-0012417,CA,Stanislaus,6099
25-0012418,CA,Los Angeles,6037
25-0012419,CA,San Bernardino,6071
25-0012420,CA,Mono,6051
25-0012421,CA,Riverside,6065
25-0012422,CA,Los Angeles,6037
25-0012423,CA,Marin,6041
25-0012424,CA,Contra Costa,6013
25-0012425,CA,Sacramento,6067
25-0012426,CA,Los Angeles,6037
25-0012427,CA,Riverside,6065
25-0012428,CA,Yolo,6113
25-0012429,CA,Los Angeles,6037
25-0012430,CA,Los Angeles,6037
25-0012431,CA,Los Angeles,6037
25-0012432,CA,Los Angeles,6037
25-0012433,CA,Kern,6029
25-0012434,CA,Los Angeles,6037
25-0012435,CA,Los Angeles,6037
25-0012436,CA,Fresno,6019
25-0012437,CA,San Bernardino,6071
25-0012438,CA,Riverside,6065
25-0012439,CA,Riverside,6065
25-0012440,CA,Yuba,6115
25-0012441,CA,Los Angeles,6037
25-0012442,CA,Los Angeles,6037
25-0012443,CA,Los Angeles,6037
25-0012444,CA,San Diego,6073
25-0012445,CA,Tuolumne,6109
25-0012446,CA,Riverside,6065
25-0012447,CA,Orange,6059
25-0012448,CA,Riverside,6065
25-0012449,CA,Los Angeles,6037
25-0012450,CA,Los Angeles,6037
25-0012451,CA,Los Angeles,6037
25-0012452,CA,Kings,6031
25-0012453,CA,Los Angeles,6037
25-0012454,CA,Alameda,6001
25-0012455,CA,Kern,6029
25-0012456,CA,Los Angeles,6037
25-0012457,CA,San Bernardino,6071
25-0012458,CA,Riverside,6065
25-0012459,CA,Placer,6061
25-0012460,CA,Los Angeles,6037
25-0012461,CA,Los Angeles,6037
25-0012462,CA,Orange,6059
25-0012463,CA,Fresno,6019
25-0012464,CA,Ventura,6111
25-0012465,CA,Orange,6059
25-0012466,CA,Sacramento,6067
25-0012467,CA,Riverside,6065
25-0012468,CA,Orange,6059
25-0012469,CA,Marin,6041
25-0012470,CA,Los Angeles,6037
25-0012471,CA,Los Angeles,6037
25-0012472,CA,Riverside,6065
25-0012473,CA,Los Angeles,6037
25-0012474,CA,Los Angeles,6037
25-0012475,CA,Riverside,6065
25-0012476,CA,Los Angeles,6037
25-0012477,CA,Riverside,6065
25-0012478,CA,Tehama,6103
25-0012479,CA,Los Angeles,6037
25-0012480,CA,Los Angeles,6037
25-0012481,CA,Los Angeles,6037
25-0012482,CA,Santa Barbara,6083
25-0012483,CA,Orange,6059
25-0012484,CA,Nevada,6057
25-0012485,CA,Stanislaus,6099
25-0012486,CA,Sacramento,6067
25-0012487,CA,Los Angeles,6037
25-0012488,CA,Riverside,6065
25-0012489,CA,Los Angeles,6037
25-0012490,CA,San Francisco,6075
25-0012491,CA,Sacramento,6067
25-0012492,CA,Orange,6059
25-0012493,CA,Riverside,6065
25-0012494,CA,Los Angeles,6037
25-0012495,CA,Alameda,6001
25-0012496,CA,Sacramento,6067
25-0012497,CA,Tulare,6107
25-0012498,CA,San Joaquin,6077
25-0012499,CA,Los Angeles,6037
25-0012500,CA,Los Angeles,6037
25-0012501,CA,Los Angeles,6037
25-0012502,CA,Los Angeles,6037
25-0012503,CA,San Bernardino,6071
25-0012504,CA,Los Angeles,6037
25-0012505,CA,Riverside,6065
25-0012506,CA,Los Angeles,6037
25-0012507,CA,Stanislaus,6099
25-0012508,CA,Riverside,6065
25-0012509,CA,San Diego,6073
25-0012510,CA,Orange,6059
25-0012511,CA,Alameda,6001
25-0012512,CA,Los Angeles,6037
25-0012513,CA,San Diego,6073
25-0012514,CA,Los Angeles,6037
25-0012515,CA,San Bernardino,6071
25-0012516,CA,Kern,6029
25-0012517,CA,Sonoma,6097
25-0012518,CA,San Bernardino,6071
25-0012519,CA,Los Angeles,6037
25-0012520,CA,Sonoma,6097
25-0012521,CA,San Diego,6073
25-0012522,CA,Los Angeles,6037
25-0012523,CA,Orange,6059
25-0012524,CA,Tulare,6107
25-0012525,CA,San Diego,6073
25-0012526,CA,Kings,6031
25-0012527,CA,Tulare,6107
25-0012528,CA,Riverside,6065
25-0012529,CA,Los Angeles,6037
25-0012530,CA,Los Angeles,6037
25-0012531,CA,Los Angeles,6037
25-0012532,CA,Riverside,6065
25-0012533,CA,Orange,6059
25-0012534,CA,Orange,6059
25-0012535,CA,Tulare,6107
25-0012536,CA,Los Angeles,6037
25-0012537,CA,Los Angeles,6037
25-0012538,CA,Riverside,6065
25-0012539,CA,Merced,6047
25-0012540,CA,Monterey,6053
25-0012541,CA,San Diego,6073
25-0012542,CA,Riverside,6065
25-0012543,CA,San Bernardino,6071
25-0012544,CA,Los Angeles,6037
25-0012545,CA,Los Angeles,6037
25-0012546,CA,Los Angeles,6037
25-0012547,CA,Los Angeles,6037
25-0012548,CA,Los Angeles,6037
25-0012549,CA,Los Angeles,6037
25-0012550,CA,Santa Clara,6085
25-0012551,CA,San Luis Obispo,6079
25-0012552,CA,San Bernardino,6071
25-0012553,CA,Los Angeles,6037
25-0012554,CA,Fresno,6019
25-0012555,CA,Los Angeles,6037
25-0012556,CA,Los Angeles,6037
25-0012557,CA,San Mateo,6081
25-0012558,CA,Riverside,6065
25-0012559,CA,San Francisco,6075
25-0012560,CA,San Diego,6073
25-0012561,CA,Fresno,6019
25-0012562,CA,San Bernardino,6071
25-0012563,CA,Orange,6059
25-0012564,CA,Riverside,6065
25-0012565,CA,Kern,6029
25-0012566,CA,San Diego,6073
25-0012567,CA,Fresno,6019
25-0012568,CA,San Diego,6073
25-0012569,CA,Los Angeles,6037
25-0012570,CA,San Diego,6073
25-0012571,CA,Los Angeles,6037
25-0012572,CA,Los Angeles,6037
25-0012573,CA,Los Angeles,6037
25-0012574,CA,Alameda,6001
25-0012575,CA,Riverside,6065
25-0012576,CA,Los Angeles,6037
25-0012577,CA,Contra Costa,6013
25-0012578,CA,San Diego,6073
25-0012579,CA,Los Angeles,6037
25-0012580,CA,Los Angeles,6037
25-0012581,CA,Sacramento,6067
25-0012582,CA,Monterey,6053
25-0012583,CA,Monterey,6053
25-0012584,CA,Los Angeles,6037
25-0012585,CA,Los Angeles,6037
25-0012586,CA,Madera,6039
25-0012587,CA,San Francisco,6075
25-0012588,CA,Orange,6059
25-0012589,CA,Los Angeles,6037
25-0012590,CA,San Bernardino,6071
25-0012591,CA,Humboldt,6023
25-0012592,CA,Riverside,6065
25-0012593,CA,El Dorado,6017
25-0012594,CA,Fresno,6019
25-0012595,CA,Los Angeles,6037
25-0012596,CA,El Dorado,6017
25-0012597,CA,Los Angeles,6037
25-0012598,CA,Los Angeles,6037
25-0012599,CA,Orange,6059
25-0012600,CA,Orange,6059
25-0012601,CA,San Diego,6073
25-0012602,CA,San Francisco,6075
25-0012603,CA,Orange,6059
25-0012604,CA,Orange,6059
25-0012605,CA,Los Angeles,6037
25-0012606,CA,Riverside,6065
25-0012607,CA,Los Angeles,6037
25-0012608,CA,Los Angeles,6037
25-0012609,CA,Madera,6039
25-0012610,CA,Sacramento,6067
25-0012611,CA,Shasta,6089
25-0012612,CA,Los Angeles,6037
25-0012613,CA,Tulare,6107
25-0012614,CA,Fresno,6019
25-0012615,CA,Orange,6059
25-0012616,CA,Orange,6059
25-0012617,CA,Kern,6029
25-0012618,CA,San Bernardino,6071
25-0012619,CA,Los Angeles,6037
25-0012620,CA,Santa Barbara,6083
25-0012621,CA,Fresno,6019
25-0012622,CA,San Bernardino,6071
25-0012623,CA,Los Angeles,6037
25-0012624,CA,Orange,6059
25-0012625,CA,Orange,6059
25-0012626,CA,Contra Costa,6013
25-0012627,CA,Los Angeles,6037
25-0012628,CA,San Luis Obispo,6079
25-0012629,CA,San Diego,6073
25-0012630,CA,Sacramento,6067
25-0012631,CA,Fresno,6019
25-0012632,CA,Los Angeles,6037
25-0012633,CA,San Diego,6073
25-0012634,CA,Alameda,6001
25-0012635,CA,Shasta,6089
25-0012636,CA,Orange,6059
25-0012637,CA,Los Angeles,6037
25-0012638,CA,Riverside,6065
25-0012639,CA,Kern,6029
25-0012640,CA,Sacramento,6067
25-0012641,CA,Los Angeles,6037
25-0012642,CA,Alameda,6001
25-0012643,CA,Orange,6059
25-0012644,CA,Riverside,6065
25-0012645,CA,Orange,6059
25-0012646,CA,Orange,6059
25-0012647,CA,Orange,6059
25-0012648,CA,San Bernardino,6071
25-0012649,CA,Los Angeles,6037
25-0012650,CA,Los Angeles,6037
25-0012651,CA,Los Angeles,6037
25-0012652,CA,Los Angeles,6037
25-0012653,CA,Los Angeles,6037
25-0012654,CA,Los Angeles,6037
25-0012655,CA,Los Angeles,6037
25-0012656,CA,Los Angeles,6037
25-0012657,CA,Riverside,6065
25-0012658,CA,Yuba,6115
25-0012659,CA,Los Angeles,6037
25-0012660,CA,Riverside,6065
25-0012661,CA,Madera,6039
25-0012662,CA,Sacramento,6067
25-0012663,CA,Orange,6059
25-0012664,CA,Riverside,6065
25-0012665,CA,Los Angeles,6037
25-0012666,CA,Orange,6059
25-0012667,CA,Los Angeles,6037
25-0012668,CA,Los Angeles,6037
25-0012669,CA,Los Angeles,6037
25-0012670,CA,Alameda,6001
25-0012671,CA,San Diego,6073
25-0012672,CA,San Bernardino,6071
25-0012673,CA,Orange,6059
25-0012674,CA,Los Angeles,6037
25-0012675,CA,Riverside,6065
25-0012676,CA,Los Angeles,6037
25-0012677,CA,Merced,6047
25-0012678,CA,Fresno,6019
25-0012679,CA,Riverside,6065
25-0012680,CA,Los Angeles,6037
25-0012681,CA,Los Angeles,6037
25-0012682,CA,Riverside,6065
25-0012683,CA,Santa Clara,6085
25-0012684,CA,Los Angeles,6037
25-0012685,CA,San Bernardino,6071
25-0012686,CA,San Bernardino,6071
25-0012687,CA,Kern,6029
25-0012688,CA,Los Angeles,6037
25-0012689,CA,Los Angeles,6037
25-0012690,CA,Riverside,6065
25-0012691,CA,Ventura,6111
25-0012692,CA,Los Angeles,6037
25-0012693,CA,Los Angeles,6037
25-0012694,CA,Kern,6029
25-0012695,CA,Los Angeles,6037
25-0012696,CA,San Bernardino,6071
25-0012697,CA,Los Angeles,6037
25-0012698,CA,San Francisco,6075
25-0012699,CA,Los Angeles,6037
25-0012700,CA,San Diego,6073
25-0012701,CA,San Diego,6073
25-0012702,CA,Los Angeles,6037
25-0012703,CA,Santa Clara,6085
25-0012704,CA,Alameda,6001
25-0012705,CA,Los Angeles,6037
25-0012706,CA,Orange,6059
25-0012707,CA,San Mateo,6081
25-0012708,CA,Los Angeles,6037
